температура печи
3.6533332824707e+01 1.9763650894165e+01 0.0000000000000e+00
3.6549999237061e+01 1.9771995544434e+01 0.0000000000000e+00
3.6566665649414e+01 1.9780344009399e+01 0.0000000000000e+00
3.6583332061768e+01 1.9788694381714e+01 0.0000000000000e+00
3.6599998474121e+01 1.9797048568726e+01 0.0000000000000e+00
3.6616664886475e+01 1.9805406570435e+01 0.0000000000000e+00
3.6633335113525e+01 1.9813766479492e+01 0.0000000000000e+00
3.6650001525879e+01 1.9822130203247e+01 0.0000000000000e+00
3.6666667938232e+01 1.9830495834351e+01 0.0000000000000e+00
3.6683334350586e+01 1.9838865280151e+01 0.0000000000000e+00
3.6700000762939e+01 1.9847238540649e+01 0.0000000000000e+00
3.6716667175293e+01 1.9855613708496e+01 0.0000000000000e+00
3.6733333587646e+01 1.9863992691040e+01 0.0000000000000e+00
3.6750000000000e+01 1.9872375488281e+01 0.0000000000000e+00
3.6766666412354e+01 1.9880760192871e+01 0.0000000000000e+00
3.6783332824707e+01 1.9889148712158e+01 0.0000000000000e+00
3.6799999237061e+01 1.9897539138794e+01 0.0000000000000e+00
3.6816665649414e+01 1.9905933380127e+01 0.0000000000000e+00
3.6833332061768e+01 1.9914331436157e+01 0.0000000000000e+00
3.6849998474121e+01 1.9922731399536e+01 0.0000000000000e+00
3.6866664886475e+01 1.9931135177612e+01 0.0000000000000e+00
3.6883335113525e+01 1.9939540863037e+01 0.0000000000000e+00
3.6900001525879e+01 1.9947950363159e+01 0.0000000000000e+00
3.6916667938232e+01 1.9956363677979e+01 0.0000000000000e+00
3.6933334350586e+01 1.9964778900146e+01 0.0000000000000e+00
3.6950000762939e+01 1.9973197937012e+01 0.0000000000000e+00
3.6966667175293e+01 1.9981620788574e+01 0.0000000000000e+00
3.6983333587646e+01 1.9990045547485e+01 0.0000000000000e+00
3.7000000000000e+01 1.9998474121094e+01 0.0000000000000e+00
3.7016666412354e+01 2.0006904602051e+01 0.0000000000000e+00
3.7033332824707e+01 2.0015338897705e+01 0.0000000000000e+00
3.7049999237061e+01 2.0023777008057e+01 0.0000000000000e+00
3.7066665649414e+01 2.0032217025757e+01 0.0000000000000e+00
3.7083332061768e+01 2.0040660858154e+01 0.0000000000000e+00
3.7099998474121e+01 2.0049106597900e+01 0.0000000000000e+00
3.7116664886475e+01 2.0057556152344e+01 0.0000000000000e+00
3.7133335113525e+01 2.0066009521484e+01 0.0000000000000e+00
3.7150001525879e+01 2.0074464797974e+01 0.0000000000000e+00
3.7166667938232e+01 2.0082923889160e+01 0.0000000000000e+00
3.7183334350586e+01 2.0091384887695e+01 0.0000000000000e+00
3.7200000762939e+01 2.0099849700928e+01 0.0000000000000e+00
3.7216667175293e+01 2.0108318328857e+01 0.0000000000000e+00
3.7233333587646e+01 2.0116788864136e+01 0.0000000000000e+00
3.7250000000000e+01 2.0125263214111e+01 0.0000000000000e+00
3.7266666412354e+01 2.0133739471436e+01 0.0000000000000e+00
3.7283332824707e+01 2.0142219543457e+01 0.0000000000000e+00
3.7299999237061e+01 2.0150703430176e+01 0.0000000000000e+00
3.7316665649414e+01 2.0159189224243e+01 0.0000000000000e+00
3.7333332061768e+01 2.0167678833008e+01 0.0000000000000e+00
3.7349998474121e+01 2.0176170349121e+01 0.0000000000000e+00
3.7366664886475e+01 2.0184665679932e+01 0.0000000000000e+00
3.7383335113525e+01 2.0193164825439e+01 0.0000000000000e+00
3.7400001525879e+01 2.0201665878296e+01 0.0000000000000e+00
3.7416667938232e+01 2.0210170745850e+01 0.0000000000000e+00
3.7433334350586e+01 2.0218677520752e+01 0.0000000000000e+00
3.7450000762939e+01 2.0227188110352e+01 0.0000000000000e+00
3.7466667175293e+01 2.0235702514648e+01 0.0000000000000e+00
3.7483333587646e+01 2.0244218826294e+01 0.0000000000000e+00
3.7500000000000e+01 2.0252738952637e+01 0.0000000000000e+00
3.7516666412354e+01 2.0261260986328e+01 0.0000000000000e+00
3.7533332824707e+01 2.0269786834717e+01 0.0000000000000e+00
3.7549999237061e+01 2.0278316497803e+01 0.0000000000000e+00
3.7566665649414e+01 2.0286848068237e+01 0.0000000000000e+00
3.7583332061768e+01 2.0295383453369e+01 0.0000000000000e+00
3.7599998474121e+01 2.0303920745850e+01 0.0000000000000e+00
3.7616664886475e+01 2.0312461853027e+01 0.0000000000000e+00
3.7633335113525e+01 2.0321006774902e+01 0.0000000000000e+00
3.7650001525879e+01 2.0329553604126e+01 0.0000000000000e+00
3.7666667938232e+01 2.0338104248047e+01 0.0000000000000e+00
3.7683334350586e+01 2.0346656799316e+01 0.0000000000000e+00
3.7700000762939e+01 2.0355213165283e+01 0.0000000000000e+00
3.7716667175293e+01 2.0363773345947e+01 0.0000000000000e+00
3.7733333587646e+01 2.0372335433960e+01 0.0000000000000e+00
3.7750000000000e+01 2.0380901336670e+01 0.0000000000000e+00
3.7766666412354e+01 2.0389469146729e+01 0.0000000000000e+00
3.7783332824707e+01 2.0398040771484e+01 0.0000000000000e+00
3.7799999237061e+01 2.0406616210938e+01 0.0000000000000e+00
3.7816665649414e+01 2.0415193557739e+01 0.0000000000000e+00
3.7833332061768e+01 2.0423774719238e+01 0.0000000000000e+00
3.7849998474121e+01 2.0432357788086e+01 0.0000000000000e+00
3.7866664886475e+01 2.0440944671631e+01 0.0000000000000e+00
3.7883335113525e+01 2.0449535369873e+01 0.0000000000000e+00
3.7900001525879e+01 2.0458127975464e+01 0.0000000000000e+00
3.7916667938232e+01 2.0466724395752e+01 0.0000000000000e+00
3.7933334350586e+01 2.0475322723389e+01 0.0000000000000e+00
3.7950000762939e+01 2.0483924865723e+01 0.0000000000000e+00
3.7966667175293e+01 2.0492530822754e+01 0.0000000000000e+00
3.7983333587646e+01 2.0501138687134e+01 0.0000000000000e+00
3.8000000000000e+01 2.0509750366211e+01 0.0000000000000e+00
3.8016666412354e+01 2.0518363952637e+01 0.0000000000000e+00
3.8033332824707e+01 2.0526981353760e+01 0.0000000000000e+00
3.8049999237061e+01 2.0535602569580e+01 0.0000000000000e+00
3.8066665649414e+01 2.0544225692749e+01 0.0000000000000e+00
3.8083332061768e+01 2.0552852630615e+01 0.0000000000000e+00
3.8099998474121e+01 2.0561481475830e+01 0.0000000000000e+00
3.8116664886475e+01 2.0570114135742e+01 0.0000000000000e+00
3.8133335113525e+01 2.0578748703003e+01 0.0000000000000e+00
3.8150001525879e+01 2.0587387084961e+01 0.0000000000000e+00
3.8166667938232e+01 2.0596029281616e+01 0.0000000000000e+00
3.8183334350586e+01 2.0604673385620e+01 0.0000000000000e+00
3.8200000762939e+01 2.0613321304321e+01 0.0000000000000e+00
3.8216667175293e+01 2.0621971130371e+01 0.0000000000000e+00
3.8233333587646e+01 2.0630624771118e+01 0.0000000000000e+00
3.8250000000000e+01 2.0639282226562e+01 0.0000000000000e+00
3.8266666412354e+01 2.0647941589355e+01 0.0000000000000e+00
3.8283332824707e+01 2.0656604766846e+01 0.0000000000000e+00
3.8299999237061e+01 2.0665269851685e+01 0.0000000000000e+00
3.8316665649414e+01 2.0673938751221e+01 0.0000000000000e+00
3.8333332061768e+01 2.0682611465454e+01 0.0000000000000e+00
3.8349998474121e+01 2.0691286087036e+01 0.0000000000000e+00
3.8366664886475e+01 2.0699964523315e+01 0.0000000000000e+00
3.8383335113525e+01 2.0708644866943e+01 0.0000000000000e+00
3.8400001525879e+01 2.0717329025269e+01 0.0000000000000e+00
3.8416667938232e+01 2.0726015090942e+01 0.0000000000000e+00
3.8433334350586e+01 2.0734704971313e+01 0.0000000000000e+00
3.8450000762939e+01 2.0743398666382e+01 0.0000000000000e+00
3.8466667175293e+01 2.0752094268799e+01 0.0000000000000e+00
3.8483333587646e+01 2.0760793685913e+01 0.0000000000000e+00
3.8500000000000e+01 2.0769495010376e+01 0.0000000000000e+00
3.8516666412354e+01 2.0778200149536e+01 0.0000000000000e+00
3.8533332824707e+01 2.0786909103394e+01 0.0000000000000e+00
3.8549999237061e+01 2.0795619964600e+01 0.0000000000000e+00
3.8566665649414e+01 2.0804334640503e+01 0.0000000000000e+00
3.8583332061768e+01 2.0813051223755e+01 0.0000000000000e+00
3.8599998474121e+01 2.0821771621704e+01 0.0000000000000e+00
3.8616664886475e+01 2.0830493927002e+01 0.0000000000000e+00
3.8633335113525e+01 2.0839220046997e+01 0.0000000000000e+00
3.8650001525879e+01 2.0847949981689e+01 0.0000000000000e+00
3.8666667938232e+01 2.0856681823730e+01 0.0000000000000e+00
3.8683334350586e+01 2.0865417480469e+01 0.0000000000000e+00
3.8700000762939e+01 2.0874155044556e+01 0.0000000000000e+00
3.8716667175293e+01 2.0882896423340e+01 0.0000000000000e+00
3.8733333587646e+01 2.0891641616821e+01 0.0000000000000e+00
3.8750000000000e+01 2.0900388717651e+01 0.0000000000000e+00
3.8766666412354e+01 2.0909139633179e+01 0.0000000000000e+00
3.8783332824707e+01 2.0917892456055e+01 0.0000000000000e+00
3.8799999237061e+01 2.0926649093628e+01 0.0000000000000e+00
3.8816665649414e+01 2.0935407638550e+01 0.0000000000000e+00
3.8833332061768e+01 2.0944169998169e+01 0.0000000000000e+00
3.8849998474121e+01 2.0952936172485e+01 0.0000000000000e+00
3.8866664886475e+01 2.0961704254150e+01 0.0000000000000e+00
3.8883335113525e+01 2.0970476150513e+01 0.0000000000000e+00
3.8900001525879e+01 2.0979249954224e+01 0.0000000000000e+00
3.8916667938232e+01 2.0988027572632e+01 0.0000000000000e+00
3.8933334350586e+01 2.0996807098389e+01 0.0000000000000e+00
3.8950000762939e+01 2.1005590438843e+01 0.0000000000000e+00
3.8966667175293e+01 2.1014377593994e+01 0.0000000000000e+00
3.8983333587646e+01 2.1023166656494e+01 0.0000000000000e+00
3.9000000000000e+01 2.1031959533691e+01 0.0000000000000e+00
3.9016666412354e+01 2.1040754318237e+01 0.0000000000000e+00
3.9033332824707e+01 2.1049552917480e+01 0.0000000000000e+00
3.9049999237061e+01 2.1058353424072e+01 0.0000000000000e+00
3.9066665649414e+01 2.1067157745361e+01 0.0000000000000e+00
3.9083332061768e+01 2.1075965881348e+01 0.0000000000000e+00
3.9099998474121e+01 2.1084775924683e+01 0.0000000000000e+00
3.9116664886475e+01 2.1093589782715e+01 0.0000000000000e+00
3.9133335113525e+01 2.1102405548096e+01 0.0000000000000e+00
3.9150001525879e+01 2.1111225128174e+01 0.0000000000000e+00
3.9166667938232e+01 2.1120046615601e+01 0.0000000000000e+00
3.9183334350586e+01 2.1128871917725e+01 0.0000000000000e+00
3.9200000762939e+01 2.1137701034546e+01 0.0000000000000e+00
3.9216667175293e+01 2.1146532058716e+01 0.0000000000000e+00
3.9233333587646e+01 2.1155366897583e+01 0.0000000000000e+00
3.9250000000000e+01 2.1164203643799e+01 0.0000000000000e+00
3.9266666412354e+01 2.1173044204712e+01 0.0000000000000e+00
3.9283332824707e+01 2.1181886672974e+01 0.0000000000000e+00
3.9299999237061e+01 2.1190732955933e+01 0.0000000000000e+00
3.9316665649414e+01 2.1199583053589e+01 0.0000000000000e+00
3.9333332061768e+01 2.1208435058594e+01 0.0000000000000e+00
3.9349998474121e+01 2.1217290878296e+01 0.0000000000000e+00
3.9366664886475e+01 2.1226148605347e+01 0.0000000000000e+00
3.9383335113525e+01 2.1235010147095e+01 0.0000000000000e+00
3.9400001525879e+01 2.1243873596191e+01 0.0000000000000e+00
3.9416667938232e+01 2.1252740859985e+01 0.0000000000000e+00
3.9433334350586e+01 2.1261611938477e+01 0.0000000000000e+00
3.9450000762939e+01 2.1270484924316e+01 0.0000000000000e+00
3.9466667175293e+01 2.1279361724854e+01 0.0000000000000e+00
3.9483333587646e+01 2.1288240432739e+01 0.0000000000000e+00
3.9500000000000e+01 2.1297122955322e+01 0.0000000000000e+00
3.9516666412354e+01 2.1306007385254e+01 0.0000000000000e+00
3.9533332824707e+01 2.1314895629883e+01 0.0000000000000e+00
3.9549999237061e+01 2.1323787689209e+01 0.0000000000000e+00
3.9566665649414e+01 2.1332681655884e+01 0.0000000000000e+00
3.9583332061768e+01 2.1341579437256e+01 0.0000000000000e+00
3.9599998474121e+01 2.1350479125977e+01 0.0000000000000e+00
3.9616664886475e+01 2.1359382629395e+01 0.0000000000000e+00
3.9633335113525e+01 2.1368288040161e+01 0.0000000000000e+00
3.9650001525879e+01 2.1377197265625e+01 0.0000000000000e+00
3.9666667938232e+01 2.1386108398438e+01 0.0000000000000e+00
3.9683334350586e+01 2.1395023345947e+01 0.0000000000000e+00
3.9700000762939e+01 2.1403942108154e+01 0.0000000000000e+00
3.9716667175293e+01 2.1412862777710e+01 0.0000000000000e+00
3.9733333587646e+01 2.1421787261963e+01 0.0000000000000e+00
3.9750000000000e+01 2.1430713653564e+01 0.0000000000000e+00
3.9766666412354e+01 2.1439643859863e+01 0.0000000000000e+00
3.9783332824707e+01 2.1448575973511e+01 0.0000000000000e+00
3.9799999237061e+01 2.1457511901855e+01 0.0000000000000e+00
3.9816665649414e+01 2.1466449737549e+01 0.0000000000000e+00
3.9833332061768e+01 2.1475391387939e+01 0.0000000000000e+00
3.9849998474121e+01 2.1484336853027e+01 0.0000000000000e+00
3.9866664886475e+01 2.1493284225464e+01 0.0000000000000e+00
3.9883335113525e+01 2.1502235412598e+01 0.0000000000000e+00
3.9900001525879e+01 2.1511188507080e+01 0.0000000000000e+00
3.9916667938232e+01 2.1520145416260e+01 0.0000000000000e+00
3.9933334350586e+01 2.1529104232788e+01 0.0000000000000e+00
3.9950000762939e+01 2.1538066864014e+01 0.0000000000000e+00
3.9966667175293e+01 2.1547033309937e+01 0.0000000000000e+00
3.9983333587646e+01 2.1556001663208e+01 0.0000000000000e+00
4.0000000000000e+01 2.1564973831177e+01 0.0000000000000e+00
4.0016666412354e+01 2.1573947906494e+01 0.0000000000000e+00
4.0033332824707e+01 2.1582925796509e+01 0.0000000000000e+00
4.0049999237061e+01 2.1591905593872e+01 0.0000000000000e+00
4.0066665649414e+01 2.1600889205933e+01 0.0000000000000e+00
4.0083332061768e+01 2.1609874725342e+01 0.0000000000000e+00
4.0099998474121e+01 2.1618864059448e+01 0.0000000000000e+00
4.0116664886475e+01 2.1627857208252e+01 0.0000000000000e+00
4.0133335113525e+01 2.1636852264404e+01 0.0000000000000e+00
4.0150001525879e+01 2.1645851135254e+01 0.0000000000000e+00
4.0166667938232e+01 2.1654851913452e+01 0.0000000000000e+00
4.0183334350586e+01 2.1663856506348e+01 0.0000000000000e+00
4.0200000762939e+01 2.1672863006592e+01 0.0000000000000e+00
4.0216667175293e+01 2.1681873321533e+01 0.0000000000000e+00
4.0233333587646e+01 2.1690885543823e+01 0.0000000000000e+00
4.0250000000000e+01 2.1699901580811e+01 0.0000000000000e+00
4.0266666412354e+01 2.1708921432495e+01 0.0000000000000e+00
4.0283332824707e+01 2.1717943191528e+01 0.0000000000000e+00
4.0299999237061e+01 2.1726968765259e+01 0.0000000000000e+00
4.0316665649414e+01 2.1735996246338e+01 0.0000000000000e+00
4.0333332061768e+01 2.1745027542114e+01 0.0000000000000e+00
4.0349998474121e+01 2.1754060745239e+01 0.0000000000000e+00
4.0366664886475e+01 2.1763097763062e+01 0.0000000000000e+00
4.0383335113525e+01 2.1772136688232e+01 0.0000000000000e+00
4.0400001525879e+01 2.1781179428101e+01 0.0000000000000e+00
4.0416667938232e+01 2.1790224075317e+01 0.0000000000000e+00
4.0433334350586e+01 2.1799272537231e+01 0.0000000000000e+00
4.0450000762939e+01 2.1808324813843e+01 0.0000000000000e+00
4.0466667175293e+01 2.1817378997803e+01 0.0000000000000e+00
4.0483333587646e+01 2.1826436996460e+01 0.0000000000000e+00
4.0500000000000e+01 2.1835496902466e+01 0.0000000000000e+00
4.0516666412354e+01 2.1844560623169e+01 0.0000000000000e+00
4.0533332824707e+01 2.1853626251221e+01 0.0000000000000e+00
4.0549999237061e+01 2.1862695693970e+01 0.0000000000000e+00
4.0566665649414e+01 2.1871767044067e+01 0.0000000000000e+00
4.0583332061768e+01 2.1880842208862e+01 0.0000000000000e+00
4.0599998474121e+01 2.1889919281006e+01 0.0000000000000e+00
4.0616664886475e+01 2.1899000167847e+01 0.0000000000000e+00
4.0633335113525e+01 2.1908084869385e+01 0.0000000000000e+00
4.0650001525879e+01 2.1917171478271e+01 0.0000000000000e+00
4.0666667938232e+01 2.1926261901855e+01 0.0000000000000e+00
4.0683334350586e+01 2.1935354232788e+01 0.0000000000000e+00
4.0700000762939e+01 2.1944450378418e+01 0.0000000000000e+00
4.0716667175293e+01 2.1953548431396e+01 0.0000000000000e+00
4.0733333587646e+01 2.1962650299072e+01 0.0000000000000e+00
4.0750000000000e+01 2.1971754074097e+01 0.0000000000000e+00
4.0766666412354e+01 2.1980861663818e+01 0.0000000000000e+00
4.0783332824707e+01 2.1989971160889e+01 0.0000000000000e+00
4.0799999237061e+01 2.1999084472656e+01 0.0000000000000e+00
4.0816665649414e+01 2.2008201599121e+01 0.0000000000000e+00
4.0833332061768e+01 2.2017320632935e+01 0.0000000000000e+00
4.0849998474121e+01 2.2026443481445e+01 0.0000000000000e+00
4.0866664886475e+01 2.2035568237305e+01 0.0000000000000e+00
4.0883335113525e+01 2.2044696807861e+01 0.0000000000000e+00
4.0900001525879e+01 2.2053827285767e+01 0.0000000000000e+00
4.0916667938232e+01 2.2062961578369e+01 0.0000000000000e+00
4.0933334350586e+01 2.2072097778320e+01 0.0000000000000e+00
4.0950000762939e+01 2.2081237792969e+01 0.0000000000000e+00
4.0966667175293e+01 2.2090379714966e+01 0.0000000000000e+00
4.0983333587646e+01 2.2099525451660e+01 0.0000000000000e+00
4.1000000000000e+01 2.2108675003052e+01 0.0000000000000e+00
4.1016666412354e+01 2.2117826461792e+01 0.0000000000000e+00
4.1033332824707e+01 2.2126981735229e+01 0.0000000000000e+00
4.1049999237061e+01 2.2136138916016e+01 0.0000000000000e+00
4.1066665649414e+01 2.2145299911499e+01 0.0000000000000e+00
4.1083332061768e+01 2.2154462814331e+01 0.0000000000000e+00
4.1099998474121e+01 2.2163629531860e+01 0.0000000000000e+00
4.1116664886475e+01 2.2172798156738e+01 0.0000000000000e+00
4.1133335113525e+01 2.2181970596313e+01 0.0000000000000e+00
4.1150001525879e+01 2.2191144943237e+01 0.0000000000000e+00
4.1166667938232e+01 2.2200323104858e+01 0.0000000000000e+00
4.1183334350586e+01 2.2209503173828e+01 0.0000000000000e+00
4.1200000762939e+01 2.2218687057495e+01 0.0000000000000e+00
4.1216667175293e+01 2.2227872848511e+01 0.0000000000000e+00
4.1233333587646e+01 2.2237062454224e+01 0.0000000000000e+00
4.1250000000000e+01 2.2246255874634e+01 0.0000000000000e+00
4.1266666412354e+01 2.2255451202393e+01 0.0000000000000e+00
4.1283332824707e+01 2.2264650344849e+01 0.0000000000000e+00
4.1299999237061e+01 2.2273851394653e+01 0.0000000000000e+00
4.1316665649414e+01 2.2283056259155e+01 0.0000000000000e+00
4.1333332061768e+01 2.2292263031006e+01 0.0000000000000e+00
4.1349998474121e+01 2.2301473617554e+01 0.0000000000000e+00
4.1366664886475e+01 2.2310686111450e+01 0.0000000000000e+00
4.1383335113525e+01 2.2319902420044e+01 0.0000000000000e+00
4.1400001525879e+01 2.2329120635986e+01 0.0000000000000e+00
4.1416667938232e+01 2.2338342666626e+01 0.0000000000000e+00
4.1433334350586e+01 2.2347566604614e+01 0.0000000000000e+00
4.1450000762939e+01 2.2356794357300e+01 0.0000000000000e+00
4.1466667175293e+01 2.2366025924683e+01 0.0000000000000e+00
4.1483333587646e+01 2.2375259399414e+01 0.0000000000000e+00
4.1500000000000e+01 2.2384496688843e+01 0.0000000000000e+00
4.1516666412354e+01 2.2393735885620e+01 0.0000000000000e+00
4.1533332824707e+01 2.2402978897095e+01 0.0000000000000e+00
4.1549999237061e+01 2.2412223815918e+01 0.0000000000000e+00
4.1566665649414e+01 2.2421472549438e+01 0.0000000000000e+00
4.1583332061768e+01 2.2430723190308e+01 0.0000000000000e+00
4.1599998474121e+01 2.2439977645874e+01 0.0000000000000e+00
4.1616664886475e+01 2.2449234008789e+01 0.0000000000000e+00
4.1633335113525e+01 2.2458494186401e+01 0.0000000000000e+00
4.1650001525879e+01 2.2467756271362e+01 0.0000000000000e+00
4.1666667938232e+01 2.2477022171021e+01 0.0000000000000e+00
4.1683334350586e+01 2.2486289978027e+01 0.0000000000000e+00
4.1700000762939e+01 2.2495561599731e+01 0.0000000000000e+00
4.1716667175293e+01 2.2504835128784e+01 0.0000000000000e+00
4.1733333587646e+01 2.2514112472534e+01 0.0000000000000e+00
4.1750000000000e+01 2.2523391723633e+01 0.0000000000000e+00
4.1766666412354e+01 2.2532674789429e+01 0.0000000000000e+00
4.1783332824707e+01 2.2541961669922e+01 0.0000000000000e+00
4.1799999237061e+01 2.2551250457764e+01 0.0000000000000e+00
4.1816665649414e+01 2.2560543060303e+01 0.0000000000000e+00
4.1833332061768e+01 2.2569837570190e+01 0.0000000000000e+00
4.1849998474121e+01 2.2579135894775e+01 0.0000000000000e+00
4.1866664886475e+01 2.2588436126709e+01 0.0000000000000e+00
4.1883335113525e+01 2.2597740173340e+01 0.0000000000000e+00
4.1900001525879e+01 2.2607046127319e+01 0.0000000000000e+00
4.1916667938232e+01 2.2616355895996e+01 0.0000000000000e+00
4.1933334350586e+01 2.2625667572021e+01 0.0000000000000e+00
4.1950000762939e+01 2.2634983062744e+01 0.0000000000000e+00
4.1966667175293e+01 2.2644300460815e+01 0.0000000000000e+00
4.1983333587646e+01 2.2653621673584e+01 0.0000000000000e+00
4.2000000000000e+01 2.2662944793701e+01 0.0000000000000e+00
4.2016666412354e+01 2.2672271728516e+01 0.0000000000000e+00
4.2033332824707e+01 2.2681600570679e+01 0.0000000000000e+00
4.2049999237061e+01 2.2690933227539e+01 0.0000000000000e+00
4.2066665649414e+01 2.2700267791748e+01 0.0000000000000e+00
4.2083332061768e+01 2.2709606170654e+01 0.0000000000000e+00
4.2099998474121e+01 2.2718946456909e+01 0.0000000000000e+00
4.2116664886475e+01 2.2728290557861e+01 0.0000000000000e+00
4.2133335113525e+01 2.2737638473511e+01 0.0000000000000e+00
4.2150001525879e+01 2.2746988296509e+01 0.0000000000000e+00
4.2166667938232e+01 2.2756341934204e+01 0.0000000000000e+00
4.2183334350586e+01 2.2765697479248e+01 0.0000000000000e+00
4.2200000762939e+01 2.2775056838989e+01 0.0000000000000e+00
4.2216667175293e+01 2.2784418106079e+01 0.0000000000000e+00
4.2233333587646e+01 2.2793783187866e+01 0.0000000000000e+00
4.2250000000000e+01 2.2803150177002e+01 0.0000000000000e+00
4.2266666412354e+01 2.2812520980835e+01 0.0000000000000e+00
4.2283332824707e+01 2.2821893692017e+01 0.0000000000000e+00
4.2299999237061e+01 2.2831270217896e+01 0.0000000000000e+00
4.2316665649414e+01 2.2840648651123e+01 0.0000000000000e+00
4.2333332061768e+01 2.2850030899048e+01 0.0000000000000e+00
4.2349998474121e+01 2.2859415054321e+01 0.0000000000000e+00
4.2366664886475e+01 2.2868803024292e+01 0.0000000000000e+00
4.2383335113525e+01 2.2878192901611e+01 0.0000000000000e+00
4.2400001525879e+01 2.2887586593628e+01 0.0000000000000e+00
4.2416667938232e+01 2.2896982192993e+01 0.0000000000000e+00
4.2433334350586e+01 2.2906381607056e+01 0.0000000000000e+00
4.2450000762939e+01 2.2915782928467e+01 0.0000000000000e+00
4.2466667175293e+01 2.2925188064575e+01 0.0000000000000e+00
4.2483333587646e+01 2.2934595108032e+01 0.0000000000000e+00
4.2500000000000e+01 2.2944005966187e+01 0.0000000000000e+00
4.2516666412354e+01 2.2953418731689e+01 0.0000000000000e+00
4.2533332824707e+01 2.2962835311890e+01 0.0000000000000e+00
4.2549999237061e+01 2.2972253799438e+01 0.0000000000000e+00
4.2566665649414e+01 2.2981676101685e+01 0.0000000000000e+00
4.2583332061768e+01 2.2991100311279e+01 0.0000000000000e+00
4.2599998474121e+01 2.3000528335571e+01 0.0000000000000e+00
4.2616664886475e+01 2.3009958267212e+01 0.0000000000000e+00
4.2633335113525e+01 2.3019392013550e+01 0.0000000000000e+00
4.2650001525879e+01 2.3028829574585e+01 0.0000000000000e+00
4.2666667938232e+01 2.3038269042969e+01 0.0000000000000e+00
4.2683334350586e+01 2.3047712326050e+01 0.0000000000000e+00
4.2700000762939e+01 2.3057157516479e+01 0.0000000000000e+00
4.2716667175293e+01 2.3066606521606e+01 0.0000000000000e+00
4.2733333587646e+01 2.3076057434082e+01 0.0000000000000e+00
4.2750000000000e+01 2.3085512161255e+01 0.0000000000000e+00
4.2766666412354e+01 2.3094968795776e+01 0.0000000000000e+00
4.2783332824707e+01 2.3104429244995e+01 0.0000000000000e+00
4.2799999237061e+01 2.3113891601562e+01 0.0000000000000e+00
4.2816665649414e+01 2.3123357772827e+01 0.0000000000000e+00
4.2833332061768e+01 2.3132825851440e+01 0.0000000000000e+00
4.2849998474121e+01 2.3142297744751e+01 0.0000000000000e+00
4.2866664886475e+01 2.3151771545410e+01 0.0000000000000e+00
4.2883335113525e+01 2.3161249160767e+01 0.0000000000000e+00
4.2900001525879e+01 2.3170728683472e+01 0.0000000000000e+00
4.2916667938232e+01 2.3180212020874e+01 0.0000000000000e+00
4.2933334350586e+01 2.3189697265625e+01 0.0000000000000e+00
4.2950000762939e+01 2.3199186325073e+01 0.0000000000000e+00
4.2966667175293e+01 2.3208677291870e+01 0.0000000000000e+00
4.2983333587646e+01 2.3218172073364e+01 0.0000000000000e+00
4.3000000000000e+01 2.3227668762207e+01 0.0000000000000e+00
4.3016666412354e+01 2.3237169265747e+01 0.0000000000000e+00
4.3033332824707e+01 2.3246671676636e+01 0.0000000000000e+00
4.3049999237061e+01 2.3256177902222e+01 0.0000000000000e+00
4.3066665649414e+01 2.3265686035156e+01 0.0000000000000e+00
4.3083332061768e+01 2.3275197982788e+01 0.0000000000000e+00
4.3099998474121e+01 2.3284711837769e+01 0.0000000000000e+00
4.3116664886475e+01 2.3294229507446e+01 0.0000000000000e+00
4.3133335113525e+01 2.3303749084473e+01 0.0000000000000e+00
4.3150001525879e+01 2.3313272476196e+01 0.0000000000000e+00
4.3166667938232e+01 2.3322797775269e+01 0.0000000000000e+00
4.3183334350586e+01 2.3332326889038e+01 0.0000000000000e+00
4.3200000762939e+01 2.3341857910156e+01 0.0000000000000e+00
4.3216667175293e+01 2.3351392745972e+01 0.0000000000000e+00
4.3233333587646e+01 2.3360929489136e+01 0.0000000000000e+00
4.3250000000000e+01 2.3370470046997e+01 0.0000000000000e+00
4.3266666412354e+01 2.3380012512207e+01 0.0000000000000e+00
4.3283332824707e+01 2.3389558792114e+01 0.0000000000000e+00
4.3299999237061e+01 2.3399106979370e+01 0.0000000000000e+00
4.3316665649414e+01 2.3408658981323e+01 0.0000000000000e+00
4.3333332061768e+01 2.3418212890625e+01 0.0000000000000e+00
4.3349998474121e+01 2.3427770614624e+01 0.0000000000000e+00
4.3366664886475e+01 2.3437330245972e+01 0.0000000000000e+00
4.3383335113525e+01 2.3446893692017e+01 0.0000000000000e+00
4.3400001525879e+01 2.3456459045410e+01 0.0000000000000e+00
4.3416667938232e+01 2.3466028213501e+01 0.0000000000000e+00
4.3433334350586e+01 2.3475599288940e+01 0.0000000000000e+00
4.3450000762939e+01 2.3485174179077e+01 0.0000000000000e+00
4.3466667175293e+01 2.3494750976562e+01 0.0000000000000e+00
4.3483333587646e+01 2.3504331588745e+01 0.0000000000000e+00
4.3500000000000e+01 2.3513914108276e+01 0.0000000000000e+00
4.3516666412354e+01 2.3523500442505e+01 0.0000000000000e+00
4.3533332824707e+01 2.3533088684082e+01 0.0000000000000e+00
4.3549999237061e+01 2.3542680740356e+01 0.0000000000000e+00
4.3566665649414e+01 2.3552274703979e+01 0.0000000000000e+00
4.3583332061768e+01 2.3561872482300e+01 0.0000000000000e+00
